index,width,height,unique,blur,mean,min,max,stdv,file_size,contrast
4809,500,332,0,5987.3647,143.9133,0.0000,252.0000,36.7161,158289,1.0000
4810,500,333,0,2237.6038,96.5975,0.0000,255.0000,79.5694,114827,1.0000
4811,500,333,0,2499.7842,120.2231,0.0000,255.0000,67.2946,114554,1.0000
4812,300,253,0,302.6913,147.3156,0.0000,238.0000,43.8292,10411,1.0000
4813,300,199,0,136.7778,101.6464,0.0000,255.0000,47.6933,7902,1.0000
4814,300,225,0,900.6255,123.4864,0.0000,255.0000,63.5024,10739,1.0000
4815,198,300,0,1136.7469,151.1863,0.0000,255.0000,67.3986,11612,1.0000
4816,300,233,0,185.7726,152.3703,0.0000,255.0000,69.5579,9621,1.0000
4817,225,300,0,1173.1392,124.3944,0.0000,255.0000,71.7650,11100,1.0000
4818,255,300,0,96.3646,147.8062,8.0000,202.0000,35.6896,6799,0.9238
4819,300,266,0,215.6220,117.9387,0.0000,255.0000,61.8099,8955,1.0000
4820,300,225,0,202.2515,106.8222,0.0000,246.0000,66.7454,6904,1.0000
4821,500,332,0,1383.4557,174.9541,0.0000,255.0000,51.6327,113234,1.0000
4822,300,236,0,1258.6066,153.0863,0.0000,255.0000,87.9839,12059,1.0000
4823,289,300,0,1852.6843,136.0613,0.0000,255.0000,83.2001,16817,1.0000
4824,300,294,0,261.0717,129.8883,1.0000,255.0000,33.2554,11447,0.9922
4825,300,225,0,89.3777,120.4612,5.0000,255.0000,54.1909,7236,0.9615
4826,300,225,0,349.4774,104.1149,0.0000,219.0000,53.4686,9208,1.0000
4827,216,280,0,273.1111,129.9743,0.0000,255.0000,38.8667,30146,1.0000
4828,300,225,0,5877.0898,111.3176,0.0000,255.0000,51.2996,20647,1.0000
4829,225,300,0,222.7210,172.5660,2.0000,255.0000,40.1653,8359,0.9844
4830,204,300,0,389.6438,142.6666,0.0000,255.0000,67.5200,10654,1.0000
4831,300,267,0,173.7338,122.5404,0.0000,255.0000,67.3660,8888,1.0000
4832,500,375,0,2534.0132,118.8304,0.0000,255.0000,41.8402,117733,1.0000
4833,271,300,0,1056.8801,170.5540,0.0000,255.0000,40.2639,21553,1.0000
4834,300,225,0,1052.7153,72.7702,0.0000,235.0000,53.8864,13337,1.0000
4835,300,249,0,3705.2090,135.4414,0.0000,255.0000,50.9608,19922,1.0000
4836,300,291,0,316.2980,80.6244,3.0000,255.0000,47.9136,9855,0.9767
4837,300,248,0,428.7108,186.6784,0.0000,255.0000,39.8369,11088,1.0000
4838,218,300,0,535.6508,124.0148,0.0000,255.0000,33.7123,9540,1.0000
4839,295,299,0,1510.5834,174.2980,0.0000,255.0000,68.9071,18877,1.0000
4840,300,225,0,479.0295,149.3773,10.0000,255.0000,88.6427,8429,0.9245
4841,300,203,0,578.3538,126.1527,19.0000,244.0000,27.7289,11131,0.8555
4842,225,300,0,154.4476,186.8808,0.0000,251.0000,30.3505,8250,1.0000
4843,500,375,0,19297.1523,135.2477,0.0000,255.0000,48.9026,253945,1.0000
4844,300,225,0,3627.8879,144.1346,0.0000,255.0000,58.2986,18186,1.0000
4845,300,225,0,430.5944,143.8450,0.0000,255.0000,46.8935,9558,1.0000
4846,300,225,0,684.8885,135.8595,0.0000,255.0000,49.6637,12586,1.0000
4847,300,225,0,961.1311,141.3530,0.0000,217.0000,38.5402,8781,1.0000
4848,200,300,0,746.0984,126.1096,0.0000,255.0000,71.1314,8538,1.0000
4849,225,300,0,230.6741,109.4198,0.0000,238.0000,60.5169,7774,1.0000
4850,300,225,0,181.2311,148.3212,0.0000,219.0000,26.7910,9320,1.0000
4851,297,300,0,241.6044,96.9210,0.0000,225.0000,49.3826,12352,1.0000
4852,300,225,0,147.5057,59.1673,0.0000,206.0000,51.5328,8002,1.0000
4853,300,225,0,152.1694,97.8027,0.0000,222.0000,35.4442,7212,1.0000
4854,500,375,0,5463.2163,126.8026,0.0000,255.0000,41.1160,184979,1.0000
4855,225,300,0,157.3497,141.7753,11.0000,252.0000,53.8431,9334,0.9163
4856,300,225,0,566.7755,115.2517,0.0000,255.0000,44.2005,10005,1.0000
4857,300,225,0,282.7152,139.5996,0.0000,234.0000,36.6202,9326,1.0000
4858,300,225,0,515.0869,86.2679,0.0000,255.0000,47.4732,10835,1.0000
4859,288,216,0,1965.5542,85.0741,0.0000,255.0000,55.3125,19108,1.0000
4860,300,225,0,2180.9885,143.1652,0.0000,255.0000,41.3297,14615,1.0000
4861,300,225,0,133.2141,140.4313,0.0000,222.0000,42.1181,8906,1.0000
4862,200,300,0,206.9888,162.5663,59.0000,255.0000,44.4957,11265,0.6242
4863,236,300,0,290.9568,161.0666,28.0000,255.0000,60.7243,9501,0.8021
4864,300,225,0,201.4147,81.9133,0.0000,255.0000,73.2601,7076,1.0000
4865,500,375,0,4606.3379,152.7054,0.0000,255.0000,40.8038,118223,1.0000
4866,300,274,0,291.0370,97.1908,0.0000,255.0000,83.5519,9200,1.0000
4867,300,200,0,534.3475,74.5711,0.0000,255.0000,53.1191,9154,1.0000
4868,222,300,0,760.4983,150.2496,0.0000,243.0000,33.4181,10742,1.0000
4869,290,214,0,2338.0083,154.9200,0.0000,255.0000,45.7803,49036,1.0000
4870,300,224,0,499.2239,144.8415,0.0000,255.0000,58.9395,40122,1.0000
4871,290,222,0,1120.3854,137.4651,0.0000,255.0000,53.4926,48555,1.0000
4872,189,300,0,74.5024,99.4672,0.0000,255.0000,52.8201,5948,1.0000
4873,274,300,0,453.9237,111.0986,0.0000,236.0000,51.8689,12998,1.0000
4874,300,203,0,1077.4603,113.2829,0.0000,245.0000,65.0358,12555,1.0000
4875,217,300,0,265.6313,195.2123,0.0000,255.0000,37.7811,8262,1.0000
4876,500,348,0,1502.8284,81.6586,0.0000,230.0000,47.3695,131496,1.0000
4877,225,300,0,69.4447,103.0018,0.0000,214.0000,35.5408,7404,1.0000
4878,225,300,0,628.7810,100.2200,0.0000,223.0000,37.1211,10723,1.0000
4879,200,150,0,114.2109,123.1107,0.0000,255.0000,77.5482,4342,1.0000
4880,225,300,0,106.7894,154.7564,1.0000,254.0000,43.6163,8195,0.9922
4881,300,225,0,2217.5698,94.8307,0.0000,255.0000,51.1121,13631,1.0000
4882,288,282,0,682.8409,176.0880,11.0000,255.0000,46.9837,34390,0.9173
4883,300,225,0,99.7468,148.8055,0.0000,245.0000,44.2781,6744,1.0000
4884,300,203,0,156.2059,136.3008,0.0000,255.0000,51.9147,6569,1.0000
4885,208,269,0,256.5191,154.0269,0.0000,239.0000,38.8892,28360,1.0000
4886,300,225,0,167.1595,107.2554,0.0000,202.0000,46.3392,8022,1.0000
4887,500,375,0,3148.2319,135.4691,0.0000,255.0000,58.9817,173424,1.0000
4888,203,300,0,177.2087,83.4111,0.0000,219.0000,64.5992,8156,1.0000
4889,300,225,0,424.9146,113.9032,0.0000,255.0000,43.5343,9616,1.0000
4890,250,276,0,388.2238,147.7687,2.0000,255.0000,83.1029,35286,0.9844
4891,300,225,0,72.8116,82.1844,0.0000,248.0000,44.7163,7777,1.0000
4892,281,243,0,848.5422,165.7013,14.0000,255.0000,41.7136,17517,0.8959
4893,300,225,0,486.3679,107.9643,0.0000,255.0000,74.5940,10866,1.0000
4894,300,225,0,343.0490,91.9909,0.0000,255.0000,59.1362,9134,1.0000
4895,300,287,0,222.1452,178.5513,5.0000,255.0000,31.5249,10707,0.9615
4896,300,225,0,540.5604,155.7096,0.0000,255.0000,49.6987,10274,1.0000
4897,300,225,0,820.1165,138.2545,0.0000,255.0000,56.4679,12430,1.0000
4898,500,375,0,10446.2168,98.7511,0.0000,255.0000,78.0672,169458,1.0000
4899,300,296,0,1868.5256,99.9268,0.0000,255.0000,47.2927,15877,1.0000
4900,300,225,0,556.2871,112.1848,0.0000,255.0000,67.6281,10914,1.0000
4901,300,212,0,424.3621,134.4081,0.0000,255.0000,63.6027,9517,1.0000
4902,300,225,0,209.0261,136.4869,0.0000,243.0000,29.9896,7368,1.0000
4903,214,300,0,961.6944,109.6793,0.0000,251.0000,61.7467,10065,1.0000
4904,300,208,0,398.6836,104.5305,0.0000,242.0000,81.6200,8115,1.0000
4905,224,300,0,1144.4442,143.5393,0.0000,245.0000,52.0116,12957,1.0000
4906,300,293,0,355.6839,145.8699,0.0000,251.0000,54.5848,11061,1.0000
4907,300,225,0,242.9903,120.9635,0.0000,255.0000,53.9488,9570,1.0000
4908,278,300,0,454.4928,129.4761,0.0000,255.0000,40.5697,12590,1.0000
4909,500,354,0,4246.9326,154.1693,0.0000,255.0000,66.2464,108322,1.0000
4910,494,500,0,635.2767,104.2863,0.0000,200.0000,32.5338,112328,1.0000
4911,500,375,0,18683.4727,110.7924,0.0000,255.0000,47.9698,242029,1.0000
4912,375,500,0,1676.9891,106.3384,0.0000,255.0000,80.5580,126420,1.0000
4913,500,333,0,1986.8950,151.5641,0.0000,255.0000,55.2643,107615,1.0000
4914,500,333,0,470.4539,107.6802,0.0000,208.0000,32.6525,74150,1.0000
4915,500,333,0,448.3384,75.0915,0.0000,254.0000,43.4654,75314,1.0000
4916,500,375,0,4778.1626,111.2589,0.0000,244.0000,58.6133,174137,1.0000
4917,500,375,0,351.7528,132.5744,0.0000,237.0000,19.0668,100889,1.0000
4918,357,500,0,15746.5791,150.0589,0.0000,255.0000,67.8962,187797,1.0000
4919,375,500,0,962.5598,105.9376,0.0000,255.0000,67.2092,109072,1.0000
4920,333,500,0,2305.1580,127.8371,0.0000,255.0000,88.3592,115470,1.0000
4921,333,500,0,2112.1870,131.4736,0.0000,255.0000,77.6370,109936,1.0000
4922,333,500,0,622.0060,106.1972,0.0000,255.0000,58.5072,74834,1.0000
4923,500,337,0,22371.8770,145.2617,0.0000,255.0000,65.0288,195753,1.0000
4924,500,363,0,2442.0073,126.5356,0.0000,255.0000,34.7908,153529,1.0000
4925,500,333,0,334.1858,116.6517,0.0000,255.0000,58.8933,68118,1.0000
4926,500,440,0,6688.3931,99.7731,0.0000,255.0000,59.7791,184444,1.0000
4927,500,333,0,7431.9712,102.2878,0.0000,255.0000,61.2355,139854,1.0000
4928,375,500,0,1437.8861,117.0096,0.0000,255.0000,54.1174,139674,1.0000
4929,500,339,0,1403.2920,125.0607,0.0000,255.0000,44.1607,97847,1.0000
4930,500,496,0,1630.2891,124.8594,0.0000,248.0000,48.0290,142728,1.0000
4931,500,483,0,1200.7491,131.6106,0.0000,245.0000,60.5425,136464,1.0000
4932,500,496,0,996.6069,129.2703,0.0000,255.0000,53.6983,122042,1.0000
4933,500,375,0,357.3818,165.7706,0.0000,224.0000,24.3771,92729,1.0000
4934,500,433,0,493.3862,123.1513,0.0000,255.0000,56.2099,103233,1.0000
4935,500,382,0,1841.4316,121.6744,0.0000,255.0000,47.8842,106079,1.0000
4936,500,333,0,6982.7007,105.3780,0.0000,255.0000,56.6313,161188,1.0000
4937,375,500,0,847.6575,147.0121,0.0000,255.0000,45.1118,94664,1.0000
4938,500,375,0,1964.4735,165.7329,0.0000,255.0000,83.4962,119026,1.0000
4939,500,375,0,981.7625,190.3065,6.0000,255.0000,41.7216,105901,0.9540
4940,500,333,0,1195.9254,149.6114,0.0000,249.0000,26.7482,132149,1.0000
4941,500,375,0,2592.8960,158.8844,0.0000,246.0000,33.0262,127380,1.0000
4942,500,375,0,1195.0487,105.5482,0.0000,255.0000,47.0840,97888,1.0000
4943,500,375,0,1056.8167,108.3804,0.0000,255.0000,65.4101,153553,1.0000
4944,500,375,0,3479.8010,105.8139,0.0000,255.0000,67.4272,153425,1.0000
4945,333,500,0,694.8154,115.0906,0.0000,211.0000,45.1983,116214,1.0000
4946,500,375,0,1479.6622,124.4892,0.0000,254.0000,50.6046,122578,1.0000
4947,375,500,0,739.5240,169.5237,0.0000,229.0000,31.2347,103555,1.0000
4948,500,375,0,990.1027,148.0544,0.0000,248.0000,30.2506,101420,1.0000
4949,500,375,0,1459.9047,140.1133,0.0000,255.0000,46.3423,140240,1.0000
4950,500,332,0,2545.2334,185.5446,0.0000,255.0000,46.1134,122355,1.0000
4951,375,500,0,1165.3778,167.4637,0.0000,255.0000,36.2301,103785,1.0000
4952,375,500,0,678.5721,169.3413,0.0000,255.0000,38.3593,115434,1.0000
4953,375,500,0,439.9182,196.0111,2.0000,243.0000,34.1770,87053,0.9837
4954,500,375,0,452.7610,196.1449,1.0000,255.0000,37.3082,86172,0.9922
4955,500,335,0,962.8137,82.5179,0.0000,255.0000,53.0043,85013,1.0000
4956,500,357,0,1328.1320,155.3820,0.0000,255.0000,69.6615,102681,1.0000
4957,500,375,0,755.7311,95.0971,0.0000,255.0000,81.2496,124123,1.0000
4958,500,375,0,1198.9473,151.1773,0.0000,255.0000,32.1801,132461,1.0000
4959,500,375,0,1219.9211,152.7835,0.0000,254.0000,48.0661,108172,1.0000
4960,500,375,0,5668.0967,150.4374,0.0000,255.0000,84.9560,130778,1.0000
4961,500,368,0,5502.6904,120.0240,0.0000,227.0000,39.9269,153420,1.0000
4962,333,500,0,1479.0582,169.0369,0.0000,255.0000,66.9992,105058,1.0000
4963,316,500,0,2264.6289,114.2516,0.0000,255.0000,66.5208,131921,1.0000
4964,333,500,0,582.4097,126.8674,0.0000,223.0000,55.5635,98083,1.0000
4965,500,376,0,537.1652,122.9203,1.0000,192.0000,22.7742,98726,0.9896
4966,500,335,0,924.0889,102.2375,0.0000,255.0000,62.0311,77922,1.0000
4967,500,334,0,443.4942,128.0247,0.0000,255.0000,32.8975,75214,1.0000
4968,500,343,0,3400.9531,163.1600,0.0000,255.0000,40.8109,147555,1.0000
4969,333,500,0,6159.5864,117.0368,0.0000,255.0000,67.8689,114125,1.0000
4970,500,333,0,3819.0869,113.9183,0.0000,255.0000,49.3291,131492,1.0000
4971,500,333,0,614.1833,113.6167,0.0000,255.0000,55.9052,91421,1.0000
4972,500,342,0,2858.5078,119.3506,0.0000,255.0000,54.8463,110850,1.0000
4973,375,500,0,3135.7847,99.1665,0.0000,230.0000,48.0992,152559,1.0000
4974,500,333,0,6954.3477,88.0107,0.0000,255.0000,55.5672,151958,1.0000
4975,333,500,0,1333.9232,164.7216,0.0000,255.0000,62.5139,71245,1.0000
4976,500,333,0,1117.7920,86.7083,0.0000,247.0000,55.0931,82579,1.0000
4977,500,332,0,2842.8501,190.0798,0.0000,255.0000,44.9566,128982,1.0000
4978,500,375,0,7366.3218,158.0279,0.0000,255.0000,47.4291,154435,1.0000
4979,500,500,0,1445.9127,127.5927,0.0000,255.0000,51.0513,112035,1.0000
4980,500,333,0,634.3076,116.7422,0.0000,247.0000,80.2485,83279,1.0000
4981,375,500,0,3448.2539,147.4399,0.0000,255.0000,73.9955,130503,1.0000
4982,500,333,0,2208.6235,137.3571,0.0000,255.0000,58.8702,106708,1.0000
4983,333,500,0,888.6205,144.3643,0.0000,255.0000,59.3601,98419,1.0000
4984,500,375,0,991.3235,166.4597,2.0000,255.0000,45.6744,128819,0.9844
4985,500,322,0,3900.8945,74.0382,0.0000,255.0000,66.2085,102104,1.0000
4986,500,375,0,1063.5742,140.9720,0.0000,255.0000,70.5707,92204,1.0000
4987,375,500,0,3077.9175,160.6517,0.0000,255.0000,38.6260,216884,1.0000
4988,432,243,0,911.0148,121.0663,0.0000,255.0000,54.2642,41145,1.0000
4989,500,332,0,1431.7974,157.8220,0.0000,255.0000,60.8071,104488,1.0000
4990,500,322,0,7555.0811,77.8307,0.0000,255.0000,69.1931,128529,1.0000
4991,333,500,0,5117.1680,101.9761,0.0000,255.0000,74.2284,177756,1.0000
4992,500,384,0,852.6509,109.0335,0.0000,255.0000,53.0397,100221,1.0000
4993,500,332,0,346.6297,140.7733,0.0000,219.0000,35.1111,68319,1.0000
4994,334,500,0,843.1880,146.2752,0.0000,255.0000,65.7494,73794,1.0000
4995,334,500,0,1514.5848,183.0645,0.0000,255.0000,30.9169,90795,1.0000
4996,500,334,0,8296.2168,115.0572,0.0000,255.0000,68.2877,179592,1.0000
4997,354,500,0,1823.0177,124.5478,0.0000,242.0000,44.8968,143890,1.0000
4998,332,500,0,734.8945,65.3218,0.0000,242.0000,58.9096,106594,1.0000
4999,500,332,0,2962.1599,183.1737,0.0000,255.0000,40.6620,128908,1.0000
5000,333,500,0,833.7112,124.4681,0.0000,255.0000,62.8044,74826,1.0000
5001,500,333,0,740.6089,91.7902,0.0000,254.0000,54.3984,69489,1.0000
5002,375,500,0,1361.2657,141.6773,0.0000,255.0000,71.9273,148396,1.0000
5003,500,375,0,1342.6025,104.3726,0.0000,253.0000,57.0708,103492,1.0000
5004,500,394,0,3387.0867,102.5359,0.0000,255.0000,59.5617,139158,1.0000
5005,375,500,0,5731.3545,135.4497,2.0000,255.0000,35.2855,141040,0.9844
5006,375,500,0,9430.1377,126.0852,0.0000,255.0000,43.7835,155272,1.0000
5007,375,500,0,1841.7970,97.4687,8.0000,255.0000,35.0010,117119,0.9392
5008,375,500,0,1395.9673,61.9600,0.0000,255.0000,55.2869,113322,1.0000
5009,375,500,0,1522.7804,76.5069,0.0000,255.0000,62.4213,107422,1.0000
5010,333,500,0,2851.1208,148.1358,0.0000,255.0000,57.1267,118657,1.0000
5011,342,500,0,1400.3967,139.8486,0.0000,255.0000,59.7052,95432,1.0000
5012,445,500,0,1309.7439,140.8541,0.0000,255.0000,68.3437,110740,1.0000
5013,333,500,0,1199.7924,134.4671,2.0000,255.0000,58.5952,93404,0.9844
5014,375,500,0,1888.7664,96.6178,0.0000,255.0000,68.2938,112494,1.0000
5015,375,500,0,18812.7539,110.4167,0.0000,255.0000,59.4290,245663,1.0000
5016,500,333,0,2348.4888,123.7200,0.0000,254.0000,64.7665,95053,1.0000
5017,500,333,0,8758.9805,104.1476,0.0000,255.0000,52.6357,187994,1.0000
5018,332,500,0,4377.3296,95.4356,0.0000,255.0000,58.0796,115627,1.0000
5019,375,500,0,33110.5859,134.4864,0.0000,255.0000,58.5745,259478,1.0000
5020,500,333,0,1175.8568,103.2078,0.0000,255.0000,79.5148,83329,1.0000
5021,500,375,0,2394.0015,88.7430,0.0000,255.0000,62.9798,127933,1.0000
5022,300,222,0,1009.6193,159.3699,5.0000,255.0000,77.7938,11382,0.9615
5023,300,296,0,756.0684,133.7312,0.0000,255.0000,74.3448,13641,1.0000
5024,223,300,0,744.7961,149.7355,0.0000,255.0000,55.3022,10726,1.0000
5025,225,300,0,1409.2195,110.0557,0.0000,255.0000,60.7727,15046,1.0000
5026,300,195,0,562.2798,107.4256,0.0000,255.0000,79.7652,8908,1.0000
5027,203,300,0,144.8191,110.3046,1.0000,215.0000,40.6142,6995,0.9907
5028,300,269,0,544.1312,116.2348,0.0000,255.0000,67.1466,47697,1.0000
5029,300,225,0,2191.0664,115.2283,0.0000,252.0000,60.6613,15486,1.0000
5030,300,225,0,2796.9888,133.2827,0.0000,255.0000,60.1914,17114,1.0000
5031,500,333,0,1923.3881,105.2279,0.0000,255.0000,88.9607,90481,1.0000
5032,300,225,0,1670.2390,97.7199,0.0000,255.0000,56.7493,13128,1.0000
5033,300,200,0,902.9827,155.2076,0.0000,255.0000,59.2294,7893,1.0000
5034,240,300,0,651.2239,123.4048,0.0000,255.0000,78.6879,12308,1.0000
5035,199,300,0,581.2613,147.4149,18.0000,255.0000,74.3200,9394,0.8681
5036,300,225,0,481.4661,97.7475,0.0000,255.0000,52.3611,9729,1.0000
5037,208,300,0,1434.1917,128.4744,0.0000,255.0000,64.8748,11828,1.0000
5038,300,210,0,967.9722,129.0316,0.0000,255.0000,48.3753,12570,1.0000
5039,199,300,0,558.1611,150.4317,21.0000,255.0000,72.7979,10451,0.8478
5040,300,262,0,1231.6831,159.6880,0.0000,255.0000,77.9556,13686,1.0000
5041,300,235,0,507.3764,117.6378,0.0000,255.0000,79.3812,11432,1.0000
5042,500,375,0,1267.3318,116.0046,0.0000,236.0000,42.3139,90616,1.0000
5043,300,225,0,178.0856,120.1909,6.0000,255.0000,50.2297,9674,0.9540
5044,299,224,0,716.0900,110.6142,3.0000,255.0000,44.5149,48303,0.9767
5045,300,225,0,433.8411,91.4537,0.0000,255.0000,62.9143,9362,1.0000
5046,300,225,0,1035.9989,185.2185,0.0000,255.0000,46.6202,13429,1.0000
5047,197,300,0,636.6275,102.6346,5.0000,255.0000,75.1793,9102,0.9615
5048,300,225,0,3405.4873,105.1636,0.0000,255.0000,57.8709,18531,1.0000
5049,300,224,0,572.0092,132.3094,0.0000,249.0000,46.5580,11208,1.0000
5050,300,224,0,462.9076,142.4620,11.0000,255.0000,57.3704,10195,0.9173
5051,300,200,0,310.7905,89.5811,0.0000,219.0000,55.2753,8871,1.0000
5052,300,253,0,353.7566,163.5876,0.0000,255.0000,56.7440,11570,1.0000
5053,500,334,0,804.2487,127.2577,0.0000,220.0000,39.9258,80244,1.0000
5054,300,185,0,698.8125,100.1668,0.0000,255.0000,60.7325,9019,1.0000
5055,198,300,0,4121.9746,114.1854,0.0000,255.0000,73.4282,15313,1.0000
5056,300,225,0,210.5170,102.5880,0.0000,255.0000,35.9140,9748,1.0000
5057,300,225,0,408.1960,157.3690,31.0000,255.0000,52.3170,10560,0.7832
5058,300,225,0,212.2753,153.4129,0.0000,255.0000,40.1425,8911,1.0000
5059,300,225,0,382.9687,147.0759,20.0000,255.0000,47.8910,11391,0.8545
5060,300,267,0,1387.7709,70.0145,0.0000,255.0000,48.1943,14320,1.0000
5061,300,225,0,1445.1754,98.1427,6.0000,255.0000,55.6297,13028,0.9540
5062,300,225,0,625.1655,154.0204,0.0000,247.0000,38.6392,13055,1.0000
5063,500,500,0,2202.8987,111.9998,0.0000,255.0000,56.1665,217018,1.0000
5064,300,225,0,1055.3186,95.6123,0.0000,255.0000,39.8170,12250,1.0000
5065,300,281,0,518.9609,151.0438,0.0000,255.0000,34.9645,12619,1.0000
5066,300,225,0,1533.6719,139.4801,0.0000,255.0000,61.3952,14890,1.0000
5067,275,300,0,1068.8798,167.9632,0.0000,255.0000,69.0294,14479,1.0000
5068,230,300,0,689.9714,139.7392,0.0000,255.0000,35.1285,12613,1.0000
5069,300,225,0,2548.0945,137.6394,0.0000,255.0000,42.3955,15896,1.0000
5070,225,300,0,73.0642,118.6749,10.0000,251.0000,65.8446,6503,0.9234
5071,300,205,0,926.2556,106.0947,25.0000,254.0000,55.7829,12513,0.8208
5072,225,300,0,3204.8450,124.9208,0.0000,255.0000,62.4531,14379,1.0000
5073,256,300,0,155.6270,134.3751,11.0000,255.0000,74.0871,9077,0.9173
5074,500,375,0,5812.8770,131.4611,0.0000,255.0000,65.6968,135600,1.0000
5075,300,201,0,1426.0276,98.8010,0.0000,255.0000,49.8387,10563,1.0000
5076,300,219,0,377.0415,166.7395,0.0000,255.0000,51.6633,8223,1.0000
5077,225,300,0,306.5898,81.8489,0.0000,255.0000,55.3681,8643,1.0000
5078,287,300,0,936.0521,72.7155,0.0000,255.0000,50.4813,12090,1.0000
5079,300,225,0,530.8076,93.9964,0.0000,255.0000,53.6605,10367,1.0000
5080,300,224,0,1140.3717,160.9889,0.0000,255.0000,51.2347,14895,1.0000
5081,300,227,0,596.1214,92.2336,0.0000,255.0000,50.7467,15795,1.0000
5082,300,225,0,583.8488,79.1429,0.0000,255.0000,65.4856,9531,1.0000
5083,300,233,0,780.3993,113.7703,0.0000,246.0000,70.8123,10639,1.0000
5084,300,225,0,1852.9324,110.0479,0.0000,255.0000,46.8939,15617,1.0000
5085,500,375,0,5013.0620,147.5207,0.0000,255.0000,70.3462,137864,1.0000
5086,300,214,0,265.3579,152.1458,37.0000,255.0000,47.0183,9002,0.7466
5087,209,300,0,379.6764,96.1205,0.0000,255.0000,44.2573,10730,1.0000
5088,176,300,0,414.4099,162.2516,0.0000,255.0000,50.2835,8193,1.0000
5089,279,300,0,994.7837,105.0299,0.0000,231.0000,36.7855,15855,1.0000
5090,300,225,0,678.5453,113.2838,0.0000,255.0000,49.9479,11747,1.0000
5091,300,225,0,230.4180,144.3445,8.0000,255.0000,66.3231,9577,0.9392
5092,261,300,0,1075.7174,101.4340,0.0000,255.0000,45.5606,15853,1.0000
5093,300,225,0,370.0518,83.6207,0.0000,237.0000,73.1717,10046,1.0000
5094,300,215,0,880.3207,133.8031,0.0000,255.0000,95.0359,10729,1.0000
5095,300,225,0,1207.9177,65.0017,0.0000,255.0000,23.1436,13285,1.0000
5096,500,375,0,5957.5254,123.0453,0.0000,255.0000,53.0976,153504,1.0000
5097,274,300,0,917.9761,102.8061,0.0000,255.0000,66.0372,13251,1.0000
5098,300,225,0,444.0751,100.2467,0.0000,255.0000,51.7380,9133,1.0000
5099,300,255,0,581.3785,128.6124,1.0000,255.0000,58.6622,13352,0.9922
5100,300,225,0,272.7178,78.6574,0.0000,198.0000,53.5654,8590,1.0000
5101,300,226,0,373.2133,122.1188,0.0000,255.0000,81.5833,10393,1.0000
5102,248,300,0,4320.2114,91.4491,0.0000,255.0000,67.4394,20704,1.0000
5103,225,300,0,522.5368,104.4018,0.0000,252.0000,54.0228,10585,1.0000
5104,256,256,0,12747.7949,83.9208,0.0000,255.0000,63.7568,20348,1.0000
5105,300,225,0,312.3129,170.3102,48.0000,255.0000,42.3313,10608,0.6832
5106,200,150,0,434.2482,92.1119,0.0000,227.0000,43.6367,5355,1.0000
5107,500,370,0,1894.7839,146.0417,0.0000,255.0000,70.4318,110983,1.0000
5108,500,374,0,1392.0917,116.4021,0.0000,255.0000,68.5394,104156,1.0000
5109,300,225,0,487.9199,119.7771,0.0000,249.0000,42.4598,9518,1.0000
5110,300,225,0,309.3319,119.9853,0.0000,249.0000,35.5743,7893,1.0000
5111,197,300,0,3000.0723,59.4520,0.0000,250.0000,66.2576,15620,1.0000
5112,300,225,0,1078.9930,151.9532,0.0000,255.0000,65.7396,12707,1.0000
5113,500,375,0,9530.6572,112.5040,0.0000,255.0000,65.2230,179822,1.0000
5114,428,500,0,2617.8101,138.7551,0.0000,255.0000,65.5888,129605,1.0000
5115,500,478,0,9711.5850,130.7327,0.0000,255.0000,90.0729,223042,1.0000
5116,445,500,0,1764.2322,105.9442,0.0000,255.0000,58.1061,113263,1.0000
5117,500,333,0,2319.1462,110.8310,0.0000,255.0000,74.4677,98824,1.0000
